text,decade,book_title,passage_id,decade_id,book_id
" to build me a wall with piles and cable, etc., in a circle as before, and set my tent up in it when it was finished, but that I would venture to stay where I was till it was finished, and fit to remove to. This was the 21st. _April 22._--The next morning I began to consider of means to put this resolve in execution; but I was at a great loss about my tools. I had three large axes, and abundance of hatchets (for we carried the hatchets for traffic with the Indians), but with much chopping and cutting knotty hard wood, they were all full of notches and dull; and though I had a grindstone, I cou",1720,Robinson Crusoe,1720_Robinson_Crusoe_passage_7,2,1720_Robinson_Crusoe
"ll the way till I came to the other tree; and then I came to a little rising ground, which gave me a full view of them, at the distance of about eighty yards. CHAPTER XXV _Robinson Releases a Spaniard--Friday Discovers His Father--Accommodation Provided for These New Guests, Who Were Afterward Sent to Liberate the Other Spaniards--Arrival of an English Vessel_ I had now not a moment to lose, for nineteen of the dreadful wretches sat upon the ground, all close huddled together, and had just sent the other two to butcher the poor Christian, and bring him, perhaps limb by limb, to their fire; and",1720,Robinson Crusoe,1720_Robinson_Crusoe_passage_8,2,1720_Robinson_Crusoe
"I came away, the tide beginning to make home again; and the same evening, about an hour within night, I reached the island again, weary and fatigued to the last degree. I reposed that night in the boat; and in the morning I resolved to harbor what I had gotten in my new cave, not to carry it home to my castle. After refreshing myself, I got all my cargo on shore, and began to examine the particulars. The cask of liquor I found to be a kind of rum, but not such as we had at the Brazils, and, in a word, not at all good. But when I came to open the chests, I found several things of great use to m",1720,Robinson Crusoe,1720_Robinson_Crusoe_passage_9,2,1720_Robinson_Crusoe
"from rain or the spray of the sea; and a little long hollow place I cut in the inside of the boat, where I could lay my gun, making a flap to hang down over it to keep it dry. I fixed my umbrella also in a step at the stern, like a mast, to stand over my head, and keep the heat of the sun off of me, like an awning; and thus I every now and then took a little voyage upon the sea, but never went far out, nor far from the little creek. But at last, being eager to view the circumference of my little kingdom, I resolved upon my tour; and accordingly I victualled my ship for the voyage, putting in t",1720,Robinson Crusoe,1720_Robinson_Crusoe_passage_10,2,1720_Robinson_Crusoe
" Poll, who began now to be a mere domestic, and to be mighty well acquainted with me. Then I began to think of the poor kid which I had penned in within my little circle, and resolved to go and fetch it home, or give it some food. Accordingly I went, and found it where I left it, for indeed it could not get out, but almost starved for want of food. I went and cut boughs of trees, and branches of such shrubs as I could find, and threw it over, and having fed it, I tied it as I did before, to lead it away; but it was so tame with being hungry, that I had no need to have tied it, for it followed ",1720,Robinson Crusoe,1720_Robinson_Crusoe_passage_11,2,1720_Robinson_Crusoe
"shore, where, according to their dreadful customs, being all cannibals, they would kill and eat them; of which hereafter. When I was come down the hill to the shore, as I said above, being the S.W. point of the island, I was perfectly confounded and amazed; nor is it possible for me to express the horror of my mind at seeing the shore spread with skulls, hands, feet, and other bones, of human bodies; and particularly, I observed a place where there had been a fire made, and a circle dug in the earth, like a cockpit, where it is supposed the savage wretches had sat down to the inhuman feastings",1720,Robinson Crusoe,1720_Robinson_Crusoe_passage_12,2,1720_Robinson_Crusoe
"ne mouth”; one mouthful he meant. However, I said no more to the boy, but bade him lie still, and I took our biggest gun, which was almost musket-bore, and loaded it with a good charge of powder, and with two slugs, and laid it down; then I loaded another gun with two bullets; and the third (for we had three pieces) I loaded with five smaller bullets. I took the best aim I could with the first piece to have shot him into the head, but he lay so with his leg raised a little above his nose, that the slugs hit his leg about the knee, and broke the bone. He started up growling at first, but findin",1720,Robinson Crusoe,1720_Robinson_Crusoe_passage_13,2,1720_Robinson_Crusoe
" a good crop if it could be saved. I stayed by it to load my gun, and then coming away, I could easily see the thieves sitting upon all the trees about me, as if they only waited till I was gone away. And the event proved it to be so; for as I walked off, as if I was gone, I was no sooner out of their sight but they dropped down, one by one, into the corn again. I was so provoked, that I could not have patience to stay till more came on, knowing that every grain that they ate now was, as it might be said, a peck-loaf to me in the consequence; but coming up to the hedge, I fired again, and kill",1720,Robinson Crusoe,1720_Robinson_Crusoe_passage_14,2,1720_Robinson_Crusoe
"h ought to guide them in such cases, viz., that they are not ashamed to sin, and yet are ashamed to repent; not ashamed of the action for which they ought justly to be esteemed fools, but are ashamed of the returning, which only can make them be esteemed wise men. In this state of life, however, I remained some time, uncertain what measures to take, and what course of life to lead. An irresistible reluctance continued to going home; and as I stayed a while, the remembrance of the distress I had been in wore off; and as that abated, the little motion I had in my desires to return wore off with ",1720,Robinson Crusoe,1720_Robinson_Crusoe_passage_15,2,1720_Robinson_Crusoe
"s I might imagine; that although there were no stated inhabitants who lived on the spot, yet that there might sometimes come boats off from the shore, which, either with design, or perhaps never but when they were driven by cross winds, might come to this place; that I had lived here fifteen years now, and had not met with the least shadow or figure of any people yet; and that if at any time they should be driven here, it was probable they went away again as soon as ever they could, seeing they had never thought fit to fix there upon any occasion to this time; that the most I could suggest any",1720,Robinson Crusoe,1720_Robinson_Crusoe_passage_16,2,1720_Robinson_Crusoe
"r who pursued with him stopped, as if he had been frightened, and I advanced apace towards him; but as I came nearer, I perceived presently he had a bow and arrow, and was fitting it to shoot at me; so I was then necessitated to shoot at him first, which I did, and killed him at the first shot. The poor savage who fled, but had stopped, though he saw both his enemies fallen and killed, as he thought, yet was so frightened with the fire and noise of my piece, that he stood stock-still, and neither came forward nor went backward, though he seemed rather inclined to fly still, than to come on. I ",1720,Robinson Crusoe,1720_Robinson_Crusoe_passage_17,2,1720_Robinson_Crusoe
" before. The chief things I was employed in, besides my yearly labor of planting my barley and rice, and curing my raisins, of both which I always kept up just enough to have sufficient stock of one year’s provisions beforehand--and my daily labor of going out with my gun, I had one labor, to make me a canoe, which at last I finished; so that by digging a canal to it of six feet wide, and four feet deep, I brought it into the creek, almost half a mile. As for the first, which was so vastly big, as I made it without considering beforehand, as I ought to do, how I should be able to launch it; so",1720,Robinson Crusoe,1720_Robinson_Crusoe_passage_18,2,1720_Robinson_Crusoe
" him I was an Englishman, that I had made my escape out of slavery from the Moors, at Sallee. Then they bade me come on board, and very kindly took me in, and all my goods. It was an inexpressible joy to me, that any one will believe, that I was thus delivered, as I esteemed it, from such a miserable, and almost hopeless, condition as I was in; and I immediately offered all I had to the captain of the ship, as a return for my deliverance. But he generously told me he would take nothing from me, but that all I had should be delivered safe to me when I came to the Brazils. “For,” says he, “I hav",1720,Robinson Crusoe,1720_Robinson_Crusoe_passage_19,2,1720_Robinson_Crusoe
" used to attend the king’s levee once or twice a week, and had often seen him under the barber’s hand, which indeed was at first very terrible to behold; for the razor was almost twice as long as an ordinary scythe. His majesty, according to the custom of the country, was only shaved twice a week. I once prevailed on the barber to give me some of the suds or lather, out of which I picked forty or fifty of the strongest stumps of hair. I then took a piece of fine wood, and cut it like the back of a comb, making several holes in it at equal distance with as small a needle as I could get from Glu",1720,Gulliver's Travels,1720_Gulliver's_Travels_passage_0,2,1720_Gulliver's_Travels
"ploughs, cattle, and labor. The method is this: In an acre of ground you bury at six inches’ distance, and eight deep, a quantity of acorns, dates, chestnuts, and other mast or vegetables whereof these animals are fondest; then you drive six hundred or more of them into the field, where in a few days they will root up the whole ground in search of their food, and make it fit for sowing, at the same time manuring it with their dung; it is true upon experiment they found the charge and trouble very great, and they had little or no crop. However, it is not doubted that this invention may be capab",1720,Gulliver's Travels,1720_Gulliver's_Travels_passage_1,2,1720_Gulliver's_Travels
"e that beheld them. The queen would have me sit upon one of these chairs, but I absolutely refused to obey her, protesting I would rather die a thousand deaths than place part of my body on those precious hairs that once adorned her majesty’s head. Of these hairs (as I had always a mechanical genius) I likewise made a neat little purse about five feet long, with her majesty’s name deciphered in gold letters, which I gave to Glumdalclitch by the queen’s consent. To say the truth, it was more for show than use, being not of strength to bear the weight of the larger coins, and therefore she kept ",1720,Gulliver's Travels,1720_Gulliver's_Travels_passage_2,2,1720_Gulliver's_Travels
"onception of any country beside his own, so he could not be as expert in distinguishing remote objects at sea, as we who so much converse in that element. After I had discovered this island, I considered no farther; but resolved it should, if possible, be the first place of my banishment, leaving the consequence to fortune. I returned home, and consulting with the sorrel nag, we went into a copse at some distance, where I with my knife, and he with a sharp flint, fastened very artificially after their manner to a wooden handle, cut down several oak wattles, about the thickness of a walking sta",1720,Gulliver's Travels,1720_Gulliver's_Travels_passage_3,2,1720_Gulliver's_Travels
"e two friends took their leaves, with the same compliment of striking each other’s hoof; and the gray made me signs that I should walk before him, wherein I thought it prudent to comply, till I could find a better director. When I offered to slacken my pace, he would cry, _Hhuun, hhuun_. I guessed his meaning and gave him to understand, as well as I could, that I was weary, and not able to walk faster; upon which he would stand awhile to let me rest. CHAPTER II THE AUTHOR CONDUCTED BY A HOUYHNHNM TO HIS HOUSE—THE HOUSE DESCRIBED—THE AUTHOR’S RECEPTION—THE FOOD OF THE HOUYHNHNMS—THE AUTHOR IN D",1720,Gulliver's Travels,1720_Gulliver's_Travels_passage_4,2,1720_Gulliver's_Travels
"called them, the _yahoos_ in this country. That our institutions of government and law were plainly owing to our gross defects in reason, and by consequence, in virtue; because reason alone is sufficient to govern a rational creature; which was therefore a character we had no pretense to challenge, even from the account I had given of my own people; although he manifestly perceived, that in order to favor them, I had concealed many particulars, and often said the thing which was not. He was the more confirmed in this opinion, because he observed, that as I agreed in every feature of my body wi",1720,Gulliver's Travels,1720_Gulliver's_Travels_passage_5,2,1720_Gulliver's_Travels
"raw, about the size of a walking staff, and therewith lifted up the lappets of my coat, which, it seems, he thought to be some kind of covering that nature had given me. He blew my hair aside to take a better view of my face. He called his hands about him, and asked them, as I afterwards learned, whether they had ever seen in the fields any little creature that resembled me. He then placed me softly on the ground upon all fours, but I got immediately up, and walked slowly backwards and forwards, to let those people see I had no intent to run away. They all sat down in a circle about me, the be",1720,Gulliver's Travels,1720_Gulliver's_Travels_passage_6,2,1720_Gulliver's_Travels
"ual to his, he would enter into any engagement to follow my advice, as much as if I had shared in the command. He said so many other obliging things, and I knew him to be so honest a man, that I could not reject his proposal; the thirst I had of seeing the world, notwithstanding my past misfortunes, continuing as violent as ever. The only difficulty that remained, was to persuade my wife, whose consent, however, I at last obtained by the prospect of advantage she proposed to her children. We set out on the 5th of August, , and arrived at Fort St. George the 11th of April, , stayed there three ",1720,Gulliver's Travels,1720_Gulliver's_Travels_passage_7,2,1720_Gulliver's_Travels
"an imperial fleet in my hand, and perform those other actions which will be recorded forever in the chronicles of that empire, while posterity shall hardly believe them, although attested by millions. I reflected what a mortification it must prove to me to appear as inconsiderable in this nation as one single Lilliputian would be among us. But this I conceived was to be the least of my misfortunes; for, as human creatures are observed to be more savage and cruel in proportion to their bulk, what could I expect but to be a morsel in the mouth of the first among these enormous barbarians that sh",1720,Gulliver's Travels,1720_Gulliver's_Travels_passage_8,2,1720_Gulliver's_Travels
" tight that very little water came in. I got with much difficulty out of my hammock, having first ventured to draw back the slip-board on the roof already mentioned, contrived on purpose to let in air, for want of which I found myself almost stifled. How often did I then wish myself with my dear Glumdalclitch, from whom one single hour had so far divided me! And I may say with truth, that in the midst of my own misfortunes I could not forbear lamenting my poor nurse, the grief she would suffer for my loss, the displeasure of the queen, and the ruin of her fortune. Perhaps many travelers have n",1720,Gulliver's Travels,1720_Gulliver's_Travels_passage_9,2,1720_Gulliver's_Travels
"therwise never be able to reach my mouth. My daughter kneeled to ask my blessing, but I could not see her till she arose, having been so long used to stand with my head and eyes erect to above sixty feet, and then I went to take her up with one hand by the waist. I looked down upon the servants, and one or two friends who were in the house, as if they had been pigmies, and I a giant. I told my wife she had been too thrifty, for I found she had starved herself and her daughter to nothing. In short, I behaved myself so unaccountably that they were all of the captain’s opinion when he first saw m",1720,Gulliver's Travels,1720_Gulliver's_Travels_passage_10,2,1720_Gulliver's_Travels
"ler satisfaction as I farther improved in the Houyhnhnm tongue. I laid before him, as well as I could, the whole state of Europe; I discoursed of trade and manufactures, of arts and sciences; and the answers I gave to all the questions he made, as they arose upon several subjects, were a fund of conversation not to be exhausted. But I shall here only set down the substance of what passed between us concerning my own country, reducing it into order as well as I can, without any regard to time or other circumstances, while I strictly adhere to truth. My only concern is, that I shall hardly be ab",1720,Gulliver's Travels,1720_Gulliver's_Travels_passage_11,2,1720_Gulliver's_Travels
"upon the road, which I understood was to attend him, led me out into a kind of court, where was another building at some distance from the house. Here we entered, and I saw three of these detestable creatures, whom I first met after my landing, feeding upon roots, and the flesh of some animals, which I afterwards found to be that of asses and dogs, and now and then a cow, dead by accident or disease. They were all tied by the neck with strong withes fastened to a beam; they held their food between the claws of their forefeet, and tore it with their teeth. The master horse ordered a sorrel nag,",1720,Gulliver's Travels,1720_Gulliver's_Travels_passage_12,2,1720_Gulliver's_Travels
"out into expressions perhaps a little too extravagant. I cried out, as in a rapture, “Happy nation, where every child has at least a chance for being immortal! Happy people, who enjoy so many living examples of ancient virtue, and have masters ready to instruct them in the wisdom of all former ages! but happiest beyond all comparison are those excellent _struldbrugs_, who, born exempt from that universal calamity of human nature, have their minds free and disengaged, without the weight and depression of spirits caused by the continual apprehension of death.” I discovered my admiration that I h",1720,Gulliver's Travels,1720_Gulliver's_Travels_passage_13,2,1720_Gulliver's_Travels
"d all with a brief historical account of affairs and events in England for about a hundred years past. This conversation was not ended under five audiences, each of several hours; and the king heard the whole with great attention, frequently taking notes of what I spoke, as well as memorandums of several questions he intended to ask me. When I had put an end to these long discourses, his majesty in a sixth audience consulting his notes, proposed many doubts, queries, and objections, upon every article. He asked what methods were used to cultivate the minds and bodies of our young nobility, and",1720,Gulliver's Travels,1720_Gulliver's_Travels_passage_14,2,1720_Gulliver's_Travels
"ss of six scythes. These people were not so well clad as the first, whose servants or laborers they seemed to be; for, upon some words he spoke, they went to reap the corn in the field where I lay. I kept from them at as great a distance as I could, but was forced to move with extreme difficulty, for the stalks of the corn were sometimes not above a foot distant, so that I could hardly squeeze my body betwixt them. However, I made a shift to go forward till I came to a part of the field where the corn had been laid by the rain and wind. Here it was impossible for me to advance a step; for the ",1720,Gulliver's Travels,1720_Gulliver's_Travels_passage_15,2,1720_Gulliver's_Travels
" story, but I gave them very little satisfaction, and they all conjectured that my misfortunes had impaired my reason. In two hours the boat, which went laden with vessels of water, returned with the captain’s command to fetch me on board. I fell on my knees to preserve my liberty; but all was in vain; and the men having tied me with cords, heaved me into the boat, whence I was taken into the ship, and thence into the captain’s cabin. His name was Pedro de Mendez; he was a very courteous and generous person. He entreated me to give some account of myself, and desired to know what I would eat o",1720,Gulliver's Travels,1720_Gulliver's_Travels_passage_16,2,1720_Gulliver's_Travels
"of reason than to improve and multiply those vices, whereof their brethren in this country had only the share that nature allotted them. When I happened to behold the reflection of my own form in a lake or a fountain, I turned away my face in horror and detestation of myself; and could better endure the sight of a common _yahoo_, than of my own person. By conversing with the Houyhnhnms and looking upon them with delight, I fell to imitate their gait and gestures, which is now grown into a habit; and my friends often tell me, in a blunt way, that I trot like a horse, which, however, I take for ",1720,Gulliver's Travels,1720_Gulliver's_Travels_passage_17,2,1720_Gulliver's_Travels
"rse of study is required. But they thought the want of moral virtues was so far from being supplied by superior endowments of the mind, that employments could never be put into such dangerous hands as those of persons so qualified; and at least, that the mistakes committed by ignorance, in a virtuous disposition, would never be of such fatal consequence to the public weal, as the practices of a man whose inclinations led him to be corrupt, and who had great abilities to manage, and multiply, and defend his corruptions. In like manner, the disbelief of a Divine Providence renders a man incapabl",1720,Gulliver's Travels,1720_Gulliver's_Travels_passage_18,2,1720_Gulliver's_Travels
"act inventory of what we found about the body of the Man-mountain, who used us with great civility, and due respect to your majesty’s commission. Signed and sealed on the fourth day of the eighty-ninth moon of your majesty’s auspicious reign.” CLEFREN FRELOCK, MARSI FRELOCK. When this inventory was read over to the emperor he directed me, although in very gentle terms, to deliver up the several particulars. He first called for my scimitar, which I took out, scabbard and all. In the meantime he ordered three thousand of his choicest troops (who then attended him) to surround me at a distance, w",1720,Gulliver's Travels,1720_Gulliver's_Travels_passage_19,2,1720_Gulliver's_Travels
"ny religious quarrel. He had little difficulty in achieving his objective. His adversary's stand was visibly vulnerable and for several reasons. It was too conscious of the tug-of-war between the deist and Rogers, too arbitrary in its choice of prohibition. It was, in truth, strained by a choice between offending the establishment and yet rejecting clerical extremism.[27] Moreover, Collins had this time an invisible partner, a superior thinker against whom he could test his own ideas and from whom he could borrow others. For the _Discourse concerning Ridicule and Irony_ is largely a particular",1730,A Discourse Concerning Ridicule and Irony in Writing (1729),1730_A_Discourse_Concerni_passage_0,3,1730_A_Discourse_Concerni
" you ""have not ordinarily found it judg'd inconsistent with the Duty of a _private Subject_, to propose his Doubts or his Reasons to the Publick in a _modest_ way, concerning the _Repeal_ of any Law which he may think of ill Consequence by its Continuance. If he be a Man of Ability, and well vers'd in the Argument, he will deserve some Attention; but if he mistakes his Talent, and will be busy with what he very little understands, Contempt and Odium will be his unavoidable and just Allotment."" And you say, that ""Religion is more a personal Affair, in which every Man has a peculiar Right and In",1730,A Discourse Concerning Ridicule and Irony in Writing (1729),1730_A_Discourse_Concerni_passage_1,3,1730_A_Discourse_Concerni
"icularly on the Dunciad_ (). - 133. John Courtenay, _A Poetical Review of the Literary and Moral Character of the Late Samuel Johnson_ (). 134. John Downes, _Roscius Anglicanus_ (). 135. Sir John Hill, _Hypochondriasis, a Practical Treatise_ (). 136. Thomas Sheridan, _Discourse ... Being Introductory to His Course of Lectures on Elocution and the English Language_ (). 137. Arthur Murphy, _The Englishman From Paris_ (). 138. [Catherine Trotter], _Olinda's Adventures_ (). Publications of the first fifteen years of the Society (numbers 1-90) are available in paperbound units of six issues at $16.",1730,A Discourse Concerning Ridicule and Irony in Writing (1729),1730_A_Discourse_Concerni_passage_2,3,1730_A_Discourse_Concerni
"hro' it. _Sober arguing_ you never fear: _Mockery_ and _bitter Railing_, if you could help it, you would never bear, either _for the Truth or against it_."" Upon which I offer these following Considerations. I. _First_, If what you call _Insult_, _Buffoonery_, _Banter_, _Ridicule_ and _Irony_, _Mockery_ and _bitter Railing_, be Crimes in Disputation, you will find none more deeply involv'd in it than our most famous Writers, in their controversial Treatises about _serious_ Matters; as all Notions and Practices in Religion, whether reasonable or absurd, may be equally and justly deem'd: the Noti",1730,A Discourse Concerning Ridicule and Irony in Writing (1729),1730_A_Discourse_Concerni_passage_3,3,1730_A_Discourse_Concerni
"r his _Irony_, I conceive, that you may possibly hesitate a little in relation to the same Author, about his _New Defence of the Bishop of_ Bangor_'s Sermon of the Kingdom of Christ, consider'd as it is the Performance of a Man of Letters_; which, tho far below _The Difficulties_, &c. is an ingenious _Irony_ on that _Sermon_. You may probably, like many others of the Clergy, approve of Satire so well employ'd, as against that Bishop, who has succeeded Bishop _Burnet_ in being the Subject of _Clergy-Ridicule_, as well as in his Bishoprick. The Bishop himself was very justly patient, under all A",1730,A Discourse Concerning Ridicule and Irony in Writing (1729),1730_A_Discourse_Concerni_passage_4,3,1730_A_Discourse_Concerni
"resume, that an Attempt to make a _Law_ to restrain _Irony_, &c. would prove abortive, and that the Attempt would be deem'd the Effect of a very partial Consideration of things, and of present Anger at a poor Jest; which Men are not able to bear themselves, how much soever they abound in _Jests_, both of the _light_ and _cruel_ kind, on others: tho for my own part I concur heartily with you in _making_ such a _Law_, and in leaving it to a Person of your _Equity_ to draw it up, craving only the Liberty to propose an Amendment or Addition, _viz._ that you would be pleas'd to insert a Clause to p",1730,A Discourse Concerning Ridicule and Irony in Writing (1729),1730_A_Discourse_Concerni_passage_5,3,1730_A_Discourse_Concerni
"and persistent trickster whose cunning in the techniques of polemic often silenced an opponent with every substantive right to win the debate. He seized any opportunity to expose the diversity of ethical and theological opinion which set one Anglican divine against another, ""to observe""--as Jenkin put it--""how the gladiators in dispute murder the cause between them, while they so fiercely cut and wound one another."" For Collins such observation was more than oratorical artifice; it was one of the dogmas of his near-nihilism. He commented once to Des Maizeaux upon the flurry of critics who repl",1730,A Discourse Concerning Ridicule and Irony in Writing (1729),1730_A_Discourse_Concerni_passage_6,3,1730_A_Discourse_Concerni
" the Court-Measures in the Reign of King _James_ and King _Charles_ I. and most zealous for Law, Liberty, and Property, when those two Princes set up for raising Money by their own Authority, and in consequence thereof, fell into numerous other Acts of Violence and Injustice. It is also well known, that to quell these Puritans, and lessen their Credit, and baffle all their Pretences, Gaiety, Mirth, Pastimes or Sports, were incourag'd and requir'd on _Sundays_ of the People, that Churches were render'd gay, theatrical, and pleasant by the Decorations, Paintings, Musick, and Ceremonies therein p",1730,A Discourse Concerning Ridicule and Irony in Writing (1729),1730_A_Discourse_Concerni_passage_7,3,1730_A_Discourse_Concerni
"s choosing the most proper Topicks of Invective, and treating of them in the way of _Drollery_, can do. VIII. It is well known, that Gravity, Preciseness, Solemnity, Sourness, formal Dress and Behaviour, Sobriety of Manners, keeping at a distance from the common Pastimes of the World, Aversion to Rites and Ceremonies in the publick Worship, and to Pictures, Images, and Musick in Churches; mixing Religion in common Conversion, using long Graces, practising Family-Worship, part of which was praying _ex tempore_; setting up and hearing Lectures, and a strict Observation of the Lord's Day, which w",1730,A Discourse Concerning Ridicule and Irony in Writing (1729),1730_A_Discourse_Concerni_passage_8,3,1730_A_Discourse_Concerni
"roat of those, to whom they promise Riches:_ ""_Thence let them take the Groat, and give back all the rest._ XIX. Wherefore I cannot but presume, that an Attempt to make a _Law_ to restrain _Irony_, &c. would prove abortive, and that the Attempt would be deem'd the Effect of a very partial Consideration of things, and of present Anger at a poor Jest; which Men are not able to bear themselves, how much soever they abound in _Jests_, both of the _light_ and _cruel_ kind, on others: tho for my own part I concur heartily with you in _making_ such a _Law_, and in leaving it to a Person of your _Equi",1730,A Discourse Concerning Ridicule and Irony in Writing (1729),1730_A_Discourse_Concerni_passage_9,3,1730_A_Discourse_Concerni
"le, and have been esteem'd very _pious_ Men. In fine, the _Puritans_ and _Dissenters_ have, like the Church, their Taste of Humour, Irony, and Ridicule, which they promote with great Zeal, as a Means to serve Religion: And I remember, that, among other things said in behalf of _Bunyan_'s _Pilgrim's Progress_, upon the reprinting it lately by Subscription, it was affirm'd, and that, in my Opinion, truly, ""that it had infinitely out-done _The Tale of a Tub_; which perhaps had not made one Convert to Infidelity, whereas the _Pilgrim's Progress_ had converted many Sinners to _Christ_."" XIV. The _Q",1730,A Discourse Concerning Ridicule and Irony in Writing (1729),1730_A_Discourse_Concerni_passage_10,3,1730_A_Discourse_Concerni
"n, are imploy'd to render them ridiculous, and set the World a laughing at them, who are not in the least spar'd for their being of the Holy Order; but on the contrary seem more loaded and baited with Sarcasms for that reason. For a _Specimen_, take this Banter or Burlesque upon Bishop _Kennet_'s Dedication of his _Ecclesiastical Synods and Parliamentary Convocations_, &c. to the Archbishop of _Canterbury_; which Banter runs thus[121]. ""_May it please your Grace_, ""Mr. _Atterbury_ has lately forc'd a Dedication upon you, which favours too much of Presumption or Design; he has presum'd to surpr",1730,A Discourse Concerning Ridicule and Irony in Writing (1729),1730_A_Discourse_Concerni_passage_11,3,1730_A_Discourse_Concerni
"ible for them not to be the Subjects of Ridicule. For what else can be expected from Men who generally take up their Opinions without any Inquiry into their Reasonableness or Truth, and upon the most incompetent Grounds? I cannot be supposed to injure Mankind, if I consider them under the Character which the very ingenious Sir _Richard Steele_ gives of himself; who _acknowledges_ [53] that (even while he took upon himself the Title of the _Censor_ of _Great Britain_, and in so many fine Papers corrects his Countrymen, and particularly _the Freethinkers_, whom he directs the Magistrate to punis",1730,A Discourse Concerning Ridicule and Irony in Writing (1729),1730_A_Discourse_Concerni_passage_12,3,1730_A_Discourse_Concerni
"the Dean has got over the _Socinians_, unless it be, that the Dean thinks his _three Gods_ will be too hard for their _one_."" After citing several Scurrilities of the Dean[126], (who it must be confess'd, appears therein a great Banterer also of Dr. _South_ and his Performance) the Dr. says, ""These, with several more of the like _Gravel-Lane_ Elegancies, are all of them such peculiar Strictures of the Dean's _Genius_, that he might very well spare his Name, where he had made himself so well known by his Mark; for all the foregoing _Oyster-Wive-Kennel-Rhetorick_ seems so naturally to flow from ",1730,A Discourse Concerning Ridicule and Irony in Writing (1729),1730_A_Discourse_Concerni_passage_13,3,1730_A_Discourse_Concerni
"n. He never--as an instance--disguised his philosophical distrust of Samuel Clarke; yet during any debate he planned ""most certainly [to] outdo him in civility and good manners.""[2] This decorum in no way compromised his pursuit of what he considered objective truth or his denunciation of all ""methods"" or impositions of spiritual tyranny. Thus, during the virulent, uneven battle which followed upon the publication of the _Discourse of Free-Thinking_, he ignored his own wounds in order to applaud a critic's _suspicions that there is a sophism_ in what he calls my _hypothesis_. That is a temper ",1730,A Discourse Concerning Ridicule and Irony in Writing (1729),1730_A_Discourse_Concerni_passage_14,3,1730_A_Discourse_Concerni
"ragement_ for such _Ridicule_ and _Irony_, and distinguishing by all the honourable ways imaginable such _drolling_ Authors for their Drollery; and when Punishment for _Drollery_ is never call'd for, but when _Drollery_ is used or employ'd against them! (p. 29) Collins's technique continued its ironic ambiguity, reversal, and obliquity. Under a tone of seeming innocence and good will, he credited his adversaries with an enviable capacity for satiric argument. In comradely fashion, he found precedent for his own rhetorical practice through a variety of historical and biblical analogies. But eve",1730,A Discourse Concerning Ridicule and Irony in Writing (1729),1730_A_Discourse_Concerni_passage_15,3,1730_A_Discourse_Concerni
"ENNET. But for _Drollery_, the Reverend Dr. _South_ outdoes even _Christ-Church_, and fills all his Performances with it, and throws it out against the Enemies of the Church, and in particular against the late Dr. _Sherlock_, whom he thought fit to single out. I shall select some Passages from his Writings against the said Doctor, which cannot but entertain the High-Church Orthodox Reader, and reconcile him to a _Drollery_ so well employ'd. He stiles him _a great good Man, as a certain poor Wretch_, meaning _Prior, calls him_. Again, he says[122], ""There is hardly any one Subject which he (tha",1730,A Discourse Concerning Ridicule and Irony in Writing (1729),1730_A_Discourse_Concerni_passage_16,3,1730_A_Discourse_Concerni
"en to _criticize_ and _ridicule_ one another for their _Ironies_ and _Drollery_, and to exercise their Wit and Parts against each other; that being the true Method to bring Things to a Standard, to fix the Decency and Propriety of Writing, to teach Men how to write to the Satisfaction of the ingenious, polite, and sensible Part of Mankind: for Decency and Propriety will stand the Test of Ridicule, and triumph over all the false Pretences to Wit; and Indecency and Impropriety will sink under the Trial of Ridicule, as being capable of being baffled by Reason, and justly ridicul'd. And if any kin",1730,A Discourse Concerning Ridicule and Irony in Writing (1729),1730_A_Discourse_Concerni_passage_17,3,1730_A_Discourse_Concerni
"oduction by William A. Gibson. SPECIAL PUBLICATION FOR - Gerard Langbaine, _An Account of the English Dramatick Poets_ (), Introduction by John Loftis. 2 Volumes. Approximately 600 pages. Price to members of the Society, $7.00 for the first copy (both volumes), and $8.50 for additional copies. Price to non-members, $10.00. Already published in this series: 1. John Ogilby, _The Fables of Aesop Paraphras'd in Verse_ (), with an Introduction by Earl Miner. 228 pages. 2. John Gay, _Fables_ (, ), with an Introduction by Vinton A. Dearing. 366 pages. 3. _The Empress of Morocco and Its Critics_ (Elka",1730,A Discourse Concerning Ridicule and Irony in Writing (1729),1730_A_Discourse_Concerni_passage_18,3,1730_A_Discourse_Concerni
"cise touches not the Soul; and consequently that in this whole Course they are like Men out of the way: let them flash on never so fast, they are not at all nearer their Journey's-end: And howsoever they deceive themselves and others, they may as well expect to bring a Cart, as a Soul, to Heaven. ""What say you to the Popish Doctrine of the _Sacrifice of the Mass_.----According to this Doctrine, our blessed Saviour must still, to the end of the World, be laid hold on by Sinners, be ground with their Teeth, and sent down into their impure Paunches, as often as the Priest shall pronounce this Cha",1730,A Discourse Concerning Ridicule and Irony in Writing (1729),1730_A_Discourse_Concerni_passage_19,3,1730_A_Discourse_Concerni
